Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	gammaShape.norovirus	kappa.norovirus	ucldMean.norovirus	ucldStdev.norovirus	rate.norovirus.mean	rate.norovirus.variance	rate.norovirus.coefficientOfVariation	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5	indicators1	indicators2	indicators3	indicators4	indicators5	indicators6	indicators7	indicators8	indicators9	indicators10	indicators11	indicators12	indicators13	indicators14	indicators15	rates1	rates2	rates3	rates4	rates5	rates6	rates7	rates8	rates9	rates10	rates11	rates12	rates13	rates14	rates15	traitClockRate.location	geoSubstModelLogger.location.relGeoRate_Africa_Asia	geoSubstModelLogger.location.relGeoRate_Africa_Europe	geoSubstModelLogger.location.relGeoRate_Africa_NorthAmerica	geoSubstModelLogger.location.relGeoRate_Africa_Oceania	geoSubstModelLogger.location.relGeoRate_Africa_SouthAmerica	geoSubstModelLogger.location.relGeoRate_Asia_Europe	geoSubstModelLogger.location.relGeoRate_Asia_NorthAmerica	geoSubstModelLogger.location.relGeoRate_Asia_Oceania	geoSubstModelLogger.location.relGeoRate_Asia_SouthAmerica	geoSubstModelLogger.location.relGeoRate_Europe_NorthAmerica	geoSubstModelLogger.location.relGeoRate_Europe_Oceania	geoSubstModelLogger.location.relGeoRate_Europe_SouthAmerica	geoSubstModelLogger.location.relGeoRate_NorthAmerica_Oceania	geoSubstModelLogger.location.relGeoRate_NorthAmerica_SouthAmerica	geoSubstModelLogger.location.relGeoRate_Oceania_SouthAmerica	freqParameter.norovirus1	freqParameter.norovirus2	freqParameter.norovirus3	freqParameter.norovirus4	
143000000	-2.083769951012E4	-1.886662103131E4	-1.971078478808E3	-1.856644110774E4	9.444843049068E0	2.802572190574E-1	1.95439201719E1	5.959220479731E-3	5.438069142732E-1	5.923727769312E-3	1.138593350997E-5	5.717159927572E-1	-1.922699081484E3	2.589175093533E0	1.52453190961E1	6.840056569782E1	8.753409068651E0	3.620230763897E0	12	65	261	83	20	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	1.162355905024E0	3.214268541598E-1	2.297564700117E-1	1.261748315556E0	4.107576171216E0	1.785140110988E-1	1.615197885491E0	1.6650915741E0	2.20601787979E-1	9.674821225279E-1	1.114318585701E0	2.443955587205E-1	9.140171171415E-1	6.681350234012E-1	5.849695902579E-1	2.405997830515E-1	0E0	0E0	2.297564700117E-1	1.261748315556E0	0E0	1.785140110988E-1	1.615197885491E0	1.6650915741E0	2.20601787979E-1	9.674821225279E-1	1.114318585701E0	2.443955587205E-1	9.140171171415E-1	6.681350234012E-1	0E0	2.386268859485E-1	2.804520890034E-1	2.020637776649E-1	2.788572473832E-1	
144000000	-2.078740281328E4	-1.883002433069E4	-1.95737848259E3	-1.852062891248E4	8.490162265557E0	2.673974699941E-1	1.845120316204E1	6.134568982131E-3	7.178005579117E-1	5.539647853162E-3	2.075319767869E-5	7.574939674999E-1	-1.919545598029E3	4.448100332003E0	1.35210575055E1	6.204226077097E1	1.301937973337E1	1.01307392026E0	10	68	264	89	10	1	0	0	1	0	0	1	1	0	1	0	0	1	1	0	2.274255519341E-1	6.486615644703E-1	2.183574280849E0	1.05284439491E0	1.897780221562E-1	3.609959067324E-1	1.17019455885E0	9.332157104875E-1	1.472877410469E0	1.120281642802E0	2.230403927909E0	3.277704547038E-1	1.153632402788E0	1.948944114931E-1	3.825320937944E-1	3.32096472224E-1	2.274255519341E-1	0E0	0E0	1.05284439491E0	0E0	0E0	1.17019455885E0	9.332157104875E-1	0E0	1.120281642802E0	0E0	0E0	1.153632402788E0	1.948944114931E-1	0E0	2.412869379619E-1	2.89512340521E-1	2.013121894239E-1	2.678885320933E-1	
145000000	-2.078941388528E4	-1.884825263217E4	-1.941161253115E3	-1.854215204544E4	8.672103292572E0	2.583827621299E-1	1.886767442499E1	6.763855443841E-3	5.62068187901E-1	6.341353235173E-3	1.813640216361E-5	6.278286305411E-1	-1.904808435804E3	3.941066399158E0	2.185536535277E1	7.129547434928E1	1.33304411782E1	9.641225527858E-1	18	66	226	113	18	0	0	0	1	0	0	1	1	0	1	1	0	1	1	0	1.750997663148E0	2.594888878769E0	9.298918192505E-2	7.169772698373E-1	3.884997432476E-1	8.268455090268E-1	4.437935911051E-1	6.320576948855E-1	1.305268634401E0	4.092306462402E-1	4.982714316555E-1	7.42919609471E-1	5.608342339452E-1	4.982553174816E-1	3.65043528013E-1	2.674361036156E-1	0E0	0E0	0E0	7.169772698373E-1	0E0	0E0	4.437935911051E-1	6.320576948855E-1	0E0	4.092306462402E-1	4.982714316555E-1	0E0	5.608342339452E-1	4.982553174816E-1	0E0	2.36637706218E-1	2.917157905797E-1	1.908324432111E-1	2.808140599912E-1	
146000000	-2.080015877703E4	-1.886692360577E4	-1.933235171255E3	-1.856892340042E4	9.708038925882E0	2.546641911856E-1	2.253629219865E1	6.572367250851E-3	5.671696516465E-1	6.250092733793E-3	1.318748223854E-5	5.732588426469E-1	-1.893114850619E3	7.149307177764E0	1.564309606625E1	6.052337479787E1	1.366152712637E1	8.258284058654E-1	20	63	228	115	15	0	0	0	1	0	0	0	1	0	1	1	0	1	1	0	2.04892531016E-1	1.166414823247E0	9.624385132955E-1	9.60000895962E-1	1.10712819688E0	8.375195232787E-1	2.841088858808E-1	2.090295308041E0	2.939367862675E-1	1.465957828267E0	6.175466176369E-1	1.635262385102E0	3.341953695178E0	9.934022452265E-1	2.117349933858E0	3.31177457919E-1	0E0	0E0	0E0	9.60000895962E-1	0E0	0E0	0E0	2.090295308041E0	0E0	1.465957828267E0	6.175466176369E-1	0E0	3.341953695178E0	9.934022452265E-1	0E0	2.591500111499E-1	2.659744856385E-1	1.940767664931E-1	2.807987367184E-1	
147000000	-2.077411280244E4	-1.886459534466E4	-1.909517457788E3	-1.856329898787E4	8.091928207934E0	2.670429603102E-1	1.736259730074E1	6.727006838061E-3	5.911644755946E-1	6.435554519804E-3	1.617940129529E-5	6.123806013622E-1	-1.865971043133E3	3.270228501285E0	1.359992597489E1	5.320212969611E1	1.21596307513E1	2.249084444816E0	25	51	245	109	11	0	0	0	1	1	0	1	1	1	1	1	0	1	1	0	2.822876929565E0	7.806616769856E-1	3.971939267003E-1	1.72184864819E0	1.547945890337E-1	2.403365561739E0	7.447571723671E-1	1.847297181256E0	4.923367431261E-2	7.725593217449E-1	5.814872216792E-1	4.156095758879E-1	2.164266554999E0	1.31134303557E0	1.510368199344E0	2.708112739671E-1	0E0	0E0	0E0	1.72184864819E0	1.547945890337E-1	0E0	7.447571723671E-1	1.847297181256E0	4.923367431261E-2	7.725593217449E-1	5.814872216792E-1	0E0	2.164266554999E0	1.31134303557E0	0E0	2.251679287783E-1	3.008552243159E-1	1.882154780827E-1	2.857613688231E-1	
148000000	-2.081117753763E4	-1.885070821656E4	-1.960469321067E3	-1.855375535814E4	8.792740611888E0	2.828746588249E-1	2.09208677705E1	6.429670510639E-3	6.503466632045E-1	5.860778361236E-3	2.271543894838E-5	7.359017487258E-1	-1.92269171233E3	2.935014662051E0	1.468296168398E1	7.012128193893E1	1.306768836044E1	1.844070046612E0	17	65	218	122	19	0	0	0	1	0	0	1	1	0	1	1	0	1	1	0	3.855758325468E-1	5.225182544833E-1	5.291586034099E-1	5.078745445107E-1	1.669050347021E0	2.093196211952E0	8.455323033824E-1	7.669530545229E-1	1.016876926413E0	7.704516126008E-1	3.845318466044E-1	1.595336376466E0	7.727096822863E-1	2.19167619181E-1	3.231680788082E-1	3.180324920781E-1	0E0	0E0	0E0	5.078745445107E-1	0E0	0E0	8.455323033824E-1	7.669530545229E-1	0E0	7.704516126008E-1	3.845318466044E-1	0E0	7.727096822863E-1	2.19167619181E-1	0E0	2.33881838527E-1	2.78117150981E-1	1.910166638234E-1	2.969843466687E-1	
149000000	-2.077244431073E4	-1.885092399405E4	-1.92152031668E3	-1.855060866494E4	7.872332441109E0	2.751723866327E-1	2.081584754498E1	6.736322714401E-3	6.094970389289E-1	6.264645373707E-3	1.576530351556E-5	6.116757591877E-1	-1.873182398902E3	2.78761148301E0	1.479850792587E1	6.291941814015E1	1.387621937255E1	1.255255220851E0	15	65	232	107	22	1	0	0	1	0	0	1	1	0	1	1	0	1	1	0	2.555422595593E-1	7.838504866332E-1	1.614379242043E0	1.278255333896E0	4.907875618687E0	1.31855794407E0	2.966116759762E0	2.137160663506E0	2.214107838818E-1	2.11432335045E0	1.380133809902E0	2.187597823018E-1	1.155582064111E0	5.96192826189E-1	1.353890288944E0	2.647405472562E-1	2.555422595593E-1	0E0	0E0	1.278255333896E0	0E0	0E0	2.966116759762E0	2.137160663506E0	0E0	2.11432335045E0	1.380133809902E0	0E0	1.155582064111E0	5.96192826189E-1	0E0	2.368149971449E-1	2.773786434622E-1	1.960436934341E-1	2.897626659588E-1	
150000000	-2.078330217439E4	-1.884328908074E4	-1.940013093641E3	-1.853769989722E4	8.898820058486E0	2.649704978174E-1	1.988684774479E1	6.493069144958E-3	6.315147169217E-1	6.215735263857E-3	1.834434572016E-5	6.611931666548E-1	-1.890911641219E3	4.238722592209E0	1.580388631479E1	5.700685378459E1	1.152402661399E1	2.611813082192E0	20	65	235	97	24	1	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1.198622627325E0	5.691794920485E-1	6.418163327419E-1	2.045756430138E0	1.509676067605E-1	2.756726393731E-1	2.66288431736E0	3.523780234703E0	8.008942291883E-1	2.298164174514E0	2.251355632829E0	9.508769538738E-1	2.271471063195E0	1.547573419801E0	1.535991701826E0	2.268452561224E-1	1.198622627325E0	0E0	0E0	2.045756430138E0	0E0	0E0	2.66288431736E0	3.523780234703E0	8.008942291883E-1	2.298164174514E0	2.251355632829E0	0E0	2.271471063195E0	1.547573419801E0	0E0	2.311064142191E-1	2.896966108114E-1	2.011171590229E-1	2.780798159466E-1	
151000000	-2.08120194666E4	-1.885794972649E4	-1.954069740113E3	-1.854365476198E4	9.16275831556E0	2.874035832431E-1	1.703727084947E1	6.756135715401E-3	6.112874639425E-1	6.313007457883E-3	1.699873920644E-5	6.301704742866E-1	-1.906532185831E3	3.820607489188E0	2.059618946032E1	5.823323119012E1	1.313381485908E1	1.634326278338E0	25	54	235	117	10	1	1	0	1	0	0	1	1	1	1	1	0	1	1	0	1.055487734186E0	1.609164997238E-1	6.185841117066E-1	4.251328708674E-1	1.557384555727E0	6.242452829644E-1	3.520206122549E0	1.926082220178E0	2.303083600526E-1	2.863803901356E0	1.069908027833E0	1.221728029935E0	1.498963153266E0	5.961355867673E-1	1.333711436994E0	2.458442700152E-1	1.055487734186E0	1.609164997238E-1	0E0	4.251328708674E-1	0E0	0E0	3.520206122549E0	1.926082220178E0	2.303083600526E-1	2.863803901356E0	1.069908027833E0	0E0	1.498963153266E0	5.961355867673E-1	0E0	2.387714424938E-1	2.813647074024E-1	2.009205298122E-1	2.789433202915E-1	
152000000	-2.086388957854E4	-1.888616852573E4	-1.97772105281E3	-1.858591340781E4	8.220354253741E0	2.665556400896E-1	2.049753528895E1	6.006858495043E-3	5.664295818762E-1	5.62198394201E-3	1.200277601091E-5	5.903005590064E-1	-1.931509834039E3	2.152033715226E0	1.247174093492E1	7.118391471813E1	2.741070912655E1	2.560655656493E0	8	70	210	135	18	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1.102050720064E0	1.352810234484E0	4.000308954278E-1	1.218614420462E0	1.743261600117E0	8.559265148947E-1	1.260958786109E0	1.790867776651E0	2.537576077483E-1	1.670129828545E0	1.01912463604E0	2.567904949864E0	5.32669344586E-1	5.945011734418E-1	8.578632151467E-1	2.596082956554E-1	0E0	0E0	0E0	1.218614420462E0	0E0	0E0	1.260958786109E0	1.790867776651E0	2.537576077483E-1	1.670129828545E0	1.01912463604E0	0E0	5.32669344586E-1	5.945011734418E-1	0E0	2.40355844238E-1	2.768938249773E-1	1.84375816661E-1	2.983745141238E-1	
153000000	-2.079892476438E4	-1.885323028471E4	-1.94569447967E3	-1.855574103589E4	1.023837612056E1	2.933443576985E-1	1.969382402074E1	6.574200561361E-3	6.630625474131E-1	6.274228849074E-3	2.076201179928E-5	6.946552354587E-1	-1.902488412739E3	5.224190021045E0	1.166149500877E1	5.643525774095E1	1.717234926342E1	1.117336848408E0	20	52	222	129	18	1	0	0	1	0	0	1	1	0	1	1	0	1	1	0	2.793193740644E-1	1.409061670527E-1	2.0512803833E0	8.049096560559E-1	5.365552657519E-1	1.736279748081E0	1.500805790447E0	1.308852548496E0	4.022945093438E-1	1.948271645992E0	4.563725204313E-1	6.988238185143E-1	1.898815636807E0	4.317708973884E-1	4.151600034217E0	2.388351955938E-1	2.793193740644E-1	0E0	0E0	8.049096560559E-1	0E0	0E0	1.500805790447E0	1.308852548496E0	0E0	1.948271645992E0	4.563725204313E-1	0E0	1.898815636807E0	4.317708973884E-1	0E0	2.410487806937E-1	2.850349450343E-1	2.000612188164E-1	2.738550554555E-1	
154000000	-2.082869762454E4	-1.888603349936E4	-1.942664125178E3	-1.857764867314E4	8.867885429739E0	2.847106467049E-1	2.317745678233E1	6.210724008068E-3	6.012030358442E-1	5.904126311784E-3	1.581378448393E-5	6.355835939108E-1	-1.900797079842E3	4.889906763144E0	1.995649198772E1	5.316015847344E1	1.477486040587E1	3.737891730507E0	27	52	227	113	22	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1.521785344508E0	6.776138325975E-1	5.553519896646E0	9.375314777185E-1	1.001741782034E0	1.296639332307E0	1.058099493642E0	1.888899093981E0	4.418557153077E-2	5.830289630529E-1	5.11698680455E-1	3.673793859223E-1	5.343086991151E-1	3.902943154167E-1	3.526004665088E-2	2.195137556505E-1	0E0	0E0	0E0	9.375314777185E-1	0E0	0E0	1.058099493642E0	1.888899093981E0	4.418557153077E-2	5.830289630529E-1	5.11698680455E-1	0E0	5.343086991151E-1	3.902943154167E-1	0E0	2.402742173277E-1	2.789627825266E-1	2.130774180079E-1	2.676855821379E-1	
155000000	-2.081400338044E4	-1.8890109583E4	-1.923893797438E3	-1.857929143355E4	8.083156851828E0	2.582936354319E-1	1.814576270169E1	6.417097202425E-3	5.608139647766E-1	6.165258311118E-3	1.484471605639E-5	5.962025142195E-1	-1.881065379834E3	2.297452532514E0	1.374458036179E1	5.96918838778E1	1.490486457837E1	1.397295190025E0	18	53	240	116	14	0	1	1	1	0	0	1	1	1	1	1	0	1	1	0	7.291559134587E-1	3.597759216793E-1	1.291287745854E-1	1.051197464975E0	1.697596099407E0	1.036274982568E0	1.101133131534E0	1.061315066764E0	3.279734023273E-1	1.183602376927E0	4.244601360624E-1	1.528678434427E0	1.351072768339E0	1.666849803229E-1	8.276717135933E-1	2.580116558491E-1	0E0	3.597759216793E-1	1.291287745854E-1	1.051197464975E0	0E0	0E0	1.101133131534E0	1.061315066764E0	3.279734023273E-1	1.183602376927E0	4.244601360624E-1	0E0	1.351072768339E0	1.666849803229E-1	0E0	2.307909739527E-1	2.757232313243E-1	2.112572639852E-1	2.822285307378E-1	
156000000	-2.078163256112E4	-1.887436279102E4	-1.907269770097E3	-1.856706775568E4	8.151506608307E0	2.707338772062E-1	2.165019328137E1	6.695551541205E-3	6.751701992463E-1	6.17188736794E-3	2.098788196719E-5	7.027749954471E-1	-1.856892461882E3	3.854745784894E0	1.276024594442E1	5.714556191529E1	1.085891424576E1	2.057202989945E0	24	57	236	108	16	1	1	0	1	0	1	1	1	1	1	0	0	1	1	0	4.772928117758E-1	5.334055705402E-1	1.956785971557E-2	1.07138418013E0	1.519919778996E0	1.127517918125E0	1.474019603307E0	2.256831811791E0	2.103601470967E-1	3.208681092402E0	3.486424608902E0	5.710799698013E-1	3.108552336598E0	1.040774950454E0	1.7457405361E0	2.484056738095E-1	4.772928117758E-1	5.334055705402E-1	0E0	1.07138418013E0	0E0	1.127517918125E0	1.474019603307E0	2.256831811791E0	2.103601470967E-1	3.208681092402E0	0E0	0E0	3.108552336598E0	1.040774950454E0	0E0	2.47984560267E-1	2.76712967325E-1	1.849353161735E-1	2.903671562345E-1	
157000000	-2.07893454882E4	-1.890412509246E4	-1.885220395742E3	-1.860253159141E4	8.054791648065E0	2.750721829389E-1	2.134746836652E1	6.883511086E-3	6.038268177039E-1	6.278180193789E-3	1.979551442443E-5	6.57176259934E-1	-1.845855403153E3	3.138694796513E0	1.042362602804E1	5.456654083927E1	1.646576490119E1	3.072812501588E0	14	57	236	108	26	1	0	0	1	0	0	1	1	0	1	1	0	1	1	0	1.908824893948E-1	2.912880519413E-1	3.906149566285E-1	1.32405671882E0	5.077858816219E-1	9.986060061801E-1	1.534634224522E0	2.608556657223E0	8.607006105778E-1	1.411665639041E0	1.029099429153E0	2.893753599593E-1	1.280495952312E0	1.261171802301E0	2.538012276936E-1	2.609682335664E-1	1.908824893948E-1	0E0	0E0	1.32405671882E0	0E0	0E0	1.534634224522E0	2.608556657223E0	0E0	1.411665639041E0	1.029099429153E0	0E0	1.280495952312E0	1.261171802301E0	0E0	2.415435811877E-1	2.676060869996E-1	2.147829114786E-1	2.760674203342E-1	
158000000	-2.082097785868E4	-1.888145875507E4	-1.939519103613E3	-1.857935563726E4	8.092945279108E0	2.794365437603E-1	1.890751263911E1	5.872660356384E-3	6.066316932872E-1	5.687493628641E-3	1.473724552678E-5	6.525250680588E-1	-1.899667364202E3	5.926691731798E0	1.788509531749E1	7.244077413174E1	2.143744123411E1	1.934688236922E0	25	55	200	136	25	1	0	0	0	1	1	1	1	0	1	1	1	1	1	0	3.337988313992E-1	4.187114931551E-1	4.864022001225E-3	1.388041863839E0	1.507377723794E-2	2.370172639778E-2	1.144001842331E0	1.13144815011E0	2.783863274339E0	4.96074963542E-1	5.190047057384E-1	1.380188517193E-1	4.008766202266E-1	1.272120793339E-1	2.931755900628E-1	2.384245738174E-1	3.337988313992E-1	0E0	0E0	0E0	1.507377723794E-2	2.370172639778E-2	1.144001842331E0	1.13144815011E0	0E0	4.96074963542E-1	5.190047057384E-1	1.380188517193E-1	4.008766202266E-1	1.272120793339E-1	0E0	2.378773329985E-1	2.88970230062E-1	2.033185137074E-1	2.698339232321E-1	
159000000	-2.083592266709E4	-1.88590741744E4	-1.976848492689E3	-1.854808740513E4	9.511573711026E0	3.022435667758E-1	1.786488886994E1	6.404677701455E-3	6.470130680742E-1	6.460249766873E-3	2.174142946615E-5	7.219185018544E-1	-1.937496026982E3	4.909382958717E0	1.304809085438E1	5.273505959033E1	1.549042100294E1	1.832857300376E0	12	64	260	88	17	0	0	0	1	0	1	1	1	1	1	1	1	1	0	0	3.112548811714E0	4.457201331609E-1	7.057993639294E-1	1.053472007462E0	2.050066911119E0	2.393364134749E-1	6.109201412911E-1	9.699301801549E-1	1.357198332669E-1	9.660861966557E-1	3.129981841175E-1	7.275602808856E-2	1.105470621167E0	4.128225162009E-1	1.105024912451E0	2.962980015305E-1	0E0	0E0	0E0	1.053472007462E0	0E0	2.393364134749E-1	6.109201412911E-1	9.699301801549E-1	1.357198332669E-1	9.660861966557E-1	3.129981841175E-1	7.275602808856E-2	1.105470621167E0	0E0	0E0	2.274528168843E-1	2.890844716562E-1	1.980991934152E-1	2.853635180442E-1	
160000000	-2.081320934672E4	-1.886257462223E4	-1.950634724489E3	-1.854791526763E4	8.808923992471E0	2.68011627711E-1	1.9419935155E1	6.291111924336E-3	6.440281706538E-1	5.73940614572E-3	1.593319763648E-5	6.628709216199E-1	-1.910253805905E3	2.045433919813E0	1.946298905372E1	7.146609834782E1	9.551865755684E0	1.688108600325E0	14	83	227	102	15	0	0	1	1	0	0	1	1	0	1	1	0	1	1	0	5.496834058131E-1	6.343732450859E-1	5.96355808354E-2	1.343593177724E0	6.035316626001E-1	2.975624922606E-1	1.603547478312E0	1.045908662794E0	4.963189904343E-1	1.047826181693E0	3.823648098985E-1	5.081521018071E-1	1.812044707948E0	5.223686925151E-1	2.634466661357E-2	2.974818747988E-1	0E0	0E0	5.96355808354E-2	1.343593177724E0	0E0	0E0	1.603547478312E0	1.045908662794E0	0E0	1.047826181693E0	3.823648098985E-1	0E0	1.812044707948E0	5.223686925151E-1	0E0	2.193635414629E-1	2.857844336008E-1	1.955283455285E-1	2.993236794078E-1	
161000000	-2.082019935114E4	-1.887039408493E4	-1.949805266211E3	-1.855325379742E4	8.617361591051E0	2.514059205799E-1	1.922163516033E1	6.496175581411E-3	6.095956515335E-1	6.065267300225E-3	1.461488181294E-5	6.030104159269E-1	-1.909841158396E3	4.223358689314E0	1.645791179594E1	6.336635805806E1	1.111586182127E1	3.370284118454E0	16	56	260	82	27	0	0	1	1	0	0	1	1	0	1	1	0	1	1	0	2.259260792969E0	1.161872083003E0	4.948431450629E-1	3.482984836802E-1	1.385318213653E0	1.001666949196E0	5.286144106992E-1	1.192839814674E0	1.648321913235E0	1.003994921015E0	5.63866917775E-1	6.538422518595E-1	1.699035137773E0	4.706804821108E-1	4.515909210015E-1	3.062523152468E-1	0E0	0E0	4.948431450629E-1	3.482984836802E-1	0E0	0E0	5.286144106992E-1	1.192839814674E0	0E0	1.003994921015E0	5.63866917775E-1	0E0	1.699035137773E0	4.706804821108E-1	0E0	2.367853799907E-1	2.671792183315E-1	2.09981690414E-1	2.860537112638E-1	
162000000	-2.081730167966E4	-1.88533181777E4	-1.963983501957E3	-1.853284417875E4	9.358843548468E0	2.801062208332E-1	1.864892827604E1	5.713059086866E-3	6.511799213904E-1	5.669193675659E-3	1.612162599905E-5	6.896746072023E-1	-1.913871231369E3	3.785899929997E0	2.071862847527E1	6.236789243723E1	1.490685281209E1	1.135812033317E0	24	73	222	110	12	0	0	0	1	0	0	1	1	1	1	0	0	1	0	1	4.925205771533E-1	2.866615062658E0	1.783938759007E0	1.372250079698E0	4.38780689174E-1	4.101833444461E-1	5.200595265827E0	8.164575022682E-1	2.101464835193E-1	2.758955373448E0	1.903632610971E0	8.266508374173E-1	2.236475690727E0	2.082912185939E0	4.954162310498E-1	3.34763668312E-1	0E0	0E0	0E0	1.372250079698E0	0E0	0E0	5.200595265827E0	8.164575022682E-1	2.101464835193E-1	2.758955373448E0	0E0	0E0	2.236475690727E0	0E0	4.954162310498E-1	2.378593387414E-1	2.814008507342E-1	1.901327637637E-1	2.906070467607E-1	
163000000	-2.086247311939E4	-1.890086853455E4	-1.961604584846E3	-1.859961278573E4	9.116942011541E0	2.850538809285E-1	2.005475534111E1	6.240589234395E-3	4.745436965818E-1	5.833985216944E-3	9.365781725567E-6	5.037654167215E-1	-1.929651459984E3	5.242313620937E0	1.120135691898E1	6.25206032874E1	1.471431300418E1	2.602137961565E0	18	52	235	128	8	0	0	0	1	0	0	1	1	0	1	0	1	1	1	0	9.193223809409E-1	4.347387654699E-1	1.222658167921E-1	5.823963954109E-1	3.240223548483E-1	2.46682941215E-1	9.352668708082E-1	3.684060204094E-1	1.895036783173E0	7.794616285433E-1	9.955749904195E-2	1.154062828605E-1	1.177327067589E0	1.896021890722E-1	1.037798216027E-2	2.245367407747E-1	0E0	0E0	0E0	5.823963954109E-1	0E0	0E0	9.352668708082E-1	3.684060204094E-1	0E0	7.794616285433E-1	0E0	1.154062828605E-1	1.177327067589E0	1.896021890722E-1	0E0	2.530115118103E-1	2.707499147335E-1	1.972636998258E-1	2.789748736304E-1	
164000000	-2.076418760096E4	-1.885912185878E4	-1.905065742187E3	-1.855713905837E4	9.34003918792E0	2.693405270957E-1	1.664741007073E1	6.542810077534E-3	6.400954766661E-1	6.259805927983E-3	1.940842615209E-5	6.721230506486E-1	-1.86934620033E3	6.856307855945E0	1.080680837534E1	6.194686878076E1	1.389591695162E1	1.36475187887E0	23	58	231	110	19	0	1	0	1	0	0	1	1	0	1	1	0	1	1	0	4.34750637337E-1	6.027615702446E-2	8.208960685616E-1	6.315346395932E-1	2.925232937962E-1	2.163867735292E0	1.291246225371E0	1.077582154669E0	1.666645851505E-1	7.997583171428E-1	3.762889055067E-1	1.142106906245E0	8.418025465756E-1	3.69191096464E-1	2.65524084973E-1	2.745135288284E-1	0E0	6.027615702446E-2	0E0	6.315346395932E-1	0E0	0E0	1.291246225371E0	1.077582154669E0	0E0	7.997583171428E-1	3.762889055067E-1	0E0	8.418025465756E-1	3.69191096464E-1	0E0	2.356636264837E-1	2.846931142025E-1	1.980603176344E-1	2.815829416795E-1	
165000000	-2.075461522582E4	-1.886336707855E4	-1.891248147277E3	-1.855336215779E4	7.350989151886E0	3.09024680872E-1	1.961622436033E1	6.832897163376E-3	6.639324231942E-1	6.736809608852E-3	2.61720117367E-5	7.330598191267E-1	-1.853957501354E3	3.950656944919E0	1.755029232461E1	5.628961771933E1	1.419394096715E1	8.873244970511E-1	19	62	233	107	20	0	1	0	1	0	0	1	1	0	1	1	0	1	1	0	2.155154433102E0	2.353768631751E-1	2.309814290664E-2	1.059091132958E0	1.838719811971E-1	1.543459926279E-1	9.569883355297E-1	8.912006342857E-1	3.200712782076E0	1.29309161692E0	3.472873788454E-1	2.123700895729E-1	9.831623070658E-1	4.514937420654E-1	1.650979139265E-1	2.779171758269E-1	0E0	2.353768631751E-1	0E0	1.059091132958E0	0E0	0E0	9.569883355297E-1	8.912006342857E-1	0E0	1.29309161692E0	3.472873788454E-1	0E0	9.831623070658E-1	4.514937420654E-1	0E0	2.33026419845E-1	2.883068156074E-1	2.056091222804E-1	2.730576422671E-1	
166000000	-2.086502161255E4	-1.890331164677E4	-1.961709965786E3	-1.858569492466E4	9.534852476037E0	2.745488883721E-1	1.977866931983E1	6.036885618834E-3	5.678189816583E-1	5.799458281309E-3	1.630581107512E-5	6.657801047442E-1	-1.924737442379E3	3.655151648369E0	1.344625137616E1	6.404605861354E1	1.538526949217E1	1.881450167872E0	14	64	234	118	11	0	0	1	1	0	0	1	1	1	1	1	1	1	0	0	2.339336005993E0	2.425381731479E-2	3.124914780332E-1	5.301735536714E-1	7.578571722469E-2	6.638247295295E-1	9.772826114925E-1	1.2489688956E0	1.629674712702E-1	1.10132425068E0	5.781506834374E-1	2.800567480158E-1	4.755403361039E-1	1.559326280978E-1	1.650506365165E-1	2.590880013378E-1	0E0	0E0	3.124914780332E-1	5.301735536714E-1	0E0	0E0	9.772826114925E-1	1.2489688956E0	1.629674712702E-1	1.10132425068E0	5.781506834374E-1	2.800567480158E-1	4.755403361039E-1	0E0	0E0	2.475662380135E-1	2.867596111637E-1	1.921835859271E-1	2.734905648956E-1	
167000000	-2.090110607569E4	-1.890594520026E4	-1.995160875426E3	-1.859765619567E4	1.167415017095E1	2.945361854827E-1	1.787027024518E1	6.431871633451E-3	6.83096005721E-1	6.018567259684E-3	2.006590979432E-5	7.025429328058E-1	-1.950320239951E3	5.458159553231E0	2.540994144538E1	7.266844215696E1	1.741566366403E1	4.447766713769E0	19	75	207	121	19	0	0	1	1	0	0	1	1	1	1	1	1	1	0	0	6.531494150984E-1	1.742417729015E0	6.636269252832E-1	2.27463158924E0	1.066244740952E0	2.639108328995E-1	1.870164453697E0	1.401030047499E0	3.660427196877E-1	1.70302388561E0	1.039027797558E0	3.957995570693E-1	2.706977592889E0	6.508248585582E-2	2.789302024134E-1	2.960056067733E-1	0E0	0E0	6.636269252832E-1	2.27463158924E0	0E0	0E0	1.870164453697E0	1.401030047499E0	3.660427196877E-1	1.70302388561E0	1.039027797558E0	3.957995570693E-1	2.706977592889E0	0E0	0E0	2.440322538682E-1	2.79820732399E-1	2.012298658026E-1	2.749171479302E-1	
